51.0503,-115.1667,"DB4-006-61","B","4",61,6,1,"16",15,24,9,5,0,1,6,11,0,2,,1,0,0,0,0,0,0,0,240,8,8,137,9,8,137,0.0,0.0,0.0,0.0,1.0,0,9,0,0,0,6,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
50.9958,-114.8643,"DB5-001-61","B","5",61,1,1,"01",35,23,7,5,0,1,1,1,0,2,,2,0,0,0,0,0,12,0,0,12,7,0,12,7,0.0,0.0,15,150,10.0,60.0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,56
51.8366,-114.7123,"DB6-001-61","B","6",61,1,1,"16",13,33,6,5,0,4,2,5,0,7,,1,9,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
51.3162,-114.7418,"DB6-002-61","B","6",61,2,2,"03",23,27,6,5,0,2,0,12,0,8,,1,52,0,0,0,0,0,0,0,29,3,0,29,3,0.0,10.0,0.0,5.0,35.0,180.0,2,4,0,0,0,6,30,0,0,0,10,0,0,0,0,0,0,0,2,2,0,3.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,6
51.6146,-114.7126,"DB6-003-61","B","6",61,3,2,"10",36,30,6,5,0,4,6,7,0,7,,1,15,0,0,0,0,0,0,160,19,5,165,19,5,5.0,0.0,0.0,0.0,50.0,372.0,2,4,0,0,0,4,10,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0.00,7.00,7.00,0,0,0,0,0,0,0,0,0,0,0,0,87
51.6036,-114.7360,"DB6-004-61","B","6",61,4,1,"15",26,30,6,5,0,4,3,4,0,7,,1,180,0,0,0,0,0,0,0,0,5,0,0,0,1.0,600,0.0,100,0.0,350.0,0,0,0,0,0,8,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
51.7094,-114.6353,"DB6-005-61","B","6",61,5,2,"04",3,32,5,5,0,4,6,11,0,7,,1,4,0,0,0,0,0,0,110,22,5,110,22,5,0.0,0.0,0.0,0.0,3.0,10.0,0,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0
51.9277,-114.7298,"DB6-006-61","B","6",61,6,2,"04",24,34,6,5,0,4,2,14,0,4,,1,17,0,0,0,0,0,0,100,29,5,134,29,5,34.0,0.0,0.0,6.0,5.0,35.0,2,0,0,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.00,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,143
51.8767,-114.7417,"DB6-007-61","B","6",61,7,2,"10",35,33,6,5,0,4,3,14,0,4,,1,10,0,0,0,0,0,0,0,0,3,0,0,0,0.0,2.0,14,2.0,0.0,57.0,0,0,0,0,0,4,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,178
51.6366,-114.7712,"DB6-008-61","B","6",61,8,3,"03",10,31,6,5,0,1,6,7,0,4,,1,19,0,0,0,0,0,0,155,16,6,172,16,6,17.0,0.0,8.0,7.0,43.0,1090.0,1,4,0,0,0,3,10,0,0,0,8,0,0,0,0,0,0,0,1,7,0,12.00,0.00,12.00,0,0,0,0,0,0,0,0,0,0,0,0,1254
51.8003,-114.8479,"DB6-009-61","B","6",61,9,1,"05",6,33,6,5,0,1,6,11,0,9,,4,12,0,0,0,0,0,0,0,9,7,0,9,7,0.0,10.0,2.0,6.0,0.0,5.0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
51.7020,-114.8068,"DB6-010-61","B","6",61,10,3,"09",32,31,6,5,0,4,6,7,0,7,,1,12,0,0,0,0,2,0,120,11,11,130,11,11,10.0,0.0,0.0,3.0,32.0,715.0,0,2,0,0,0,8,20,0,0,0,2,0,0,0,0,0,0,0,2,4,0,3.00,17.00,20.00,0,0,0,0,0,0,0,0,0,0,0,0,21
