51.0285,-114.8701,"DB2-022-90","DB2",22,90,1,"7",11,24,7,5,1,1,0,,F,0,0,6,89,33,141,5.0,42,12,"BP","UNP","PUB","AIR",,,,,,,"15",2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,,2,0.1,0.1,0.1,0.1,1545,1555,1615,1556,1557,1602,1615,19900912,19900912,19900912,19900912,19900912,19900912,19900912,0.3,0.0,0.0,0.1,T,F,T,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,63.00,0
51.0904,-115.3760,"DB2-023-90","DB2",23,90,1,"9",31,24,10,5,1,6,0,"606",F,4,21,6,90,38,190,9.0,51,21,"BP","UNP","PUB","AIR",,,,,,,"15",3,0,0,0,0,0,0.0,25.0,0.0,0.0,0.0,25.0,5,2,"FIRE WOOD",10,0.1,0.1,0.1,0.1,1000,1230,1242,1245,1300,1305,1310,19900929,19900929,19900929,19900929,19900929,19900929,19900929,0.2,0.1,0.3,0.1,T,F,F,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,343.00,0
51.1049,-115.0211,"DB2-024-90","DB2",24,90,1,"12",2,25,8,5,3,2,0,"202",F,2,8,6,90,39,193,14.0,51,28,"BP","UNP","GOVT","BP",,,,,,,"15",8,0,0,0,0,1,0.0,30.0,0.0,0.0,0.0,30.0,18,2,,8,0.1,0.1,0.1,0.1,1530,1544,1546,1549,1600,1610,1625,19900930,19900930,19900930,19900930,19900930,19900930,19900930,0.0,0.1,0.2,0.2,T,T,T,T,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,F,0.00,315.00,0
51.0977,-115.0386,"DB2-025-90","DB2",25,90,1,"3",3,25,8,5,3,0,3,"003",F,4,22,7,87,8,173,26.0,14,23,"GH","UNP","PUB","BP",,,,,,,"15",1,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.5,15,1,,8,0.1,0.1,0.1,0.1,1000,1330,1335,1340,1348,1430,1500,19901018,19901021,19901021,19901021,19901021,19901021,19901021,0.1,0.1,0.1,0.7,T,F,T,T,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,F,0.00,38.00,0
51.1450,-114.9341,"DB2-026-90","DB2",26,90,1,"8",20,25,7,5,3,2,0,"202",F,4,8,7,85,8,176,6.0,14,7,"GH","UNP","GOVT","BP",,,,,,,"15",9,0,0,1,0,0,0.0,0.0,21.0,0.0,0.0,21.0,18,2,,6,0.5,1.0,1.3,1.5,2000,2010,2011,2015,2035,2100,1108,19901023,19901023,19901023,19901023,19901023,19901023,19901024,0.0,0.1,0.3,0.4,F,F,F,T,2,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,F,0.00,55.00,0
50.8574,-114.6097,"DB2-027-90","DB2",27,90,1,"10",10,22,5,5,1,6,0,"604",F,6,21,8,0,0,0,0.0,0,0,,"UNP","PUB","MS",,,,,,,"60",2,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0,2.0,11,2,"TENT",10,0.1,0.1,0.1,0.1,1617,1620,1620,1625,1635,1635,1645,19901129,19901129,19901129,19901129,19901129,19901129,19901129,0.0,0.1,0.2,0.0,T,T,T,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,0.00,99
51.1777,-114.8525,"DB4-001-90","DB4",1,90,1,"11",36,25,7,5,3,2,0,"202",F,2,8,7,85,14,190,5.0,24,9,"GH","UNP","PUB","BP","MS",,,,,,"30",5,0,0,1,0,0,0.0,0.0,5.0,0.0,0.0,5.0,20,2,,8,0.1,2.0,2.0,2.0,1200,1215,1215,1218,1230,1330,1505,19901029,19901029,19901029,19901029,19901029,19901029,19901029,0.0,0.1,0.2,1.0,T,T,T,F,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,F,0.00,94.00,0
51.6548,-115.2849,"DB5-001-90","DB5",1,90,1,"7",13,31,10,5,1,0,9,"004",F,5,8,1,0,0,0,0.0,0,0,,"UNP","PUB","BH",,,,,,,"60+",6,0,0,1,0,0,0.0,0.0,58.5,0.0,0.0,58.5,17,1,"GROUNDFIRE",10,0.1,0.1,0.1,0.1,1530,1530,2330,2345,50,50,200,19900403,19900403,19900403,19900403,19900404,19900404,19900404,8.0,0.3,1.1,0.0,T,F,T,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,0.00,0
51.9167,-114.7534,"DB5-002-90","DB5",2,90,1,"5",14,34,6,5,2,2,0,"201",F,5,2,1,0,0,0,0.0,0,0,,"LKT","BK","BK","BH",,,,,,"60+",1,0,0,0,0,0,0.0,0.0,21.2,0.3,0.0,21.5,11,2,"BRUSH PILE",10,0.1,0.1,0.1,0.1,1130,1209,1214,1235,1310,1310,1630,19900425,19900425,19900425,19900425,19900425,19900425,19900425,0.1,0.4,0.6,0.0,T,T,T,T,1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,F,0.00,0.00,0
51.7348,-115.1727,"DB5-003-90","DB5",3,90,1,"14",11,32,9,5,1,1,0,,N,0,0,4,77,19,73,1.0,23,1,"BH","LKT","BH","BH",,,,,,,"15",3,0,0,0,0,0,0.0,50.0,0.0,1.0,0.0,51.0,5,1,"DUFF",10,0.1,0.1,0.1,0.1,1400,1633,1633,1636,1710,1748,1820,19900628,19900628,19900628,19900628,19900628,19900628,19900628,0.0,0.1,0.6,0.6,T,T,F,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,1084.00,0
